"Age","Urban","Tenure","Educ","Expenditure","Marital","Income"
27,1,4,16,2988.75,5,25000
42,1,1,16,2221.1667,1,9500
61,2,1,15,3702.3833,1,50470
40,1,1,12,6618.4167,1,97000
59,1,1,15,14483.9833,1,42408
77,1,1,13,855.8333,2,28056
37,1,4,15,2539.25,4,30000
62,1,1,15,7820.5094,1,0
25,1,4,15,2190.55,5,24000
54,1,4,15,2939.4166,1,40000
56,1,1,12,3535.0833,2,98000
71,1,2,16,1417.3333,1,85428
44,2,4,16,8535.5,1,137025
76,1,2,12,1781.8333,1,21744
37,2,4,15,2840.9833,4,16711
42,1,4,15,4945.3094,1,0
45,1,4,13,3091.2666,5,49700
18,1,6,12,497.4,5,7000
34,1,1,15,8709.7094,1,240000
54,1,1,13,3940.0833,5,78296
37,1,2,12,1804.4667,5,20304
53,1,1,16,4252.9167,3,82650
23,1,4,15,1333,5,0
34,1,4,15,7562.1667,5,4000
35,1,4,16,1711.7501,1,38000
57,1,1,15,2328.0834,1,59200
56,1,4,13,1131,5,8136
52,1,4,15,9654.5427,3,98000
80,1,2,15,2014,1,53376
80,1,4,12,1948.3333,1,22545
63,1,1,12,3482.1833,3,1608
34,1,4,12,2079.05,1,41000
69,1,2,15,3198.6667,1,49872
71,1,2,12,1536.3333,5,31216
59,1,4,16,595.6667,5,2880
54,1,1,12,3550.1833,3,0
50,1,4,12,1578.3333,5,24000
39,1,4,12,4080.1667,3,84000
26,1,4,11,2766.5,1,28000
88,1,2,10,1514.5166,1,30416
56,1,2,12,28351.5833,1,130600
51,1,4,15,4138.876,3,150800
76,1,2,16,1385.4833,3,0
43,1,1,15,3227.3333,1,48000
39,1,1,15,8122.9167,1,183300
30,1,1,12,9877.876,1,0
45,1,1,16,8927.2094,1,389776
64,1,2,15,8754.5,1,14000
30,1,1,15,18011,5,95000
69,1,4,12,4183.5,2,20730
74,1,1,15,3920.4167,1,90000
75,1,1,13,2840.3333,1,34416
30,1,4,12,1311.7,5,7000
88,1,2,15,2236.3333,1,41930
26,1,4,11,4146.3,5,30924
32,1,4,10,2404.8167,1,25000
51,2,2,16,3048.25,3,7000
21,1,4,13,329.5,5,12000
58,1,1,14,3288.1,1,48000
47,1,1,13,5959.7834,1,204700
59,1,4,13,1944.3333,4,17774
39,1,1,10,8745.0834,1,113800
88,1,4,15,46001.2094,4,294639
63,1,2,13,2928.5,1,76200
31,1,1,15,7314.2094,1,2e+05
51,1,1,15,4230.5,1,76000
58,1,5,16,1454.85,5,0
35,1,1,15,15831.75,1,185000
63,2,5,11,1442.3333,3,18408
66,1,1,12,1535.1667,3,14688
57,1,2,13,9787.8667,1,151108
56,1,4,12,1540.6333,4,38300
42,1,1,16,2085.9166,4,55000
50,1,4,15,4353.0833,1,62100
49,1,1,16,13448.9166,1,287000
55,2,2,12,1086.75,2,17000
65,1,1,16,11401.3761,1,179000
46,1,1,15,8004.8333,5,210000
58,1,1,13,3788.7,3,2000
41,1,1,13,4240.0834,1,114000
66,1,4,13,3742,3,241
43,1,4,15,13107.9167,5,302776
82,2,2,10,473.3333,1,0
51,1,1,15,4945.4167,1,120500
39,1,1,13,4212.8166,1,55000
63,1,4,12,2088.4167,1,56320
38,1,4,13,4231.0167,4,30288
61,1,2,12,867,2,21300
32,1,4,15,5486.5,1,13200
40,1,1,12,3205.5,1,59208
52,1,1,16,6878.8833,1,0
58,1,1,15,12586.9166,1,361362
55,1,1,16,12870.8333,1,236015
61,1,2,13,8156.5834,1,129200
68,1,1,16,22713.3333,1,7800
72,1,4,13,4319.05,1,63432
20,1,4,13,251.4167,5,5400
57,1,1,13,11170.1667,1,236022
65,1,2,13,2261.3333,2,1608
26,1,1,11,3060.9167,1,38000
59,1,1,13,2556.7334,3,29568
45,1,4,15,1730,3,17441
46,1,1,15,11211.6667,1,245200
74,1,2,10,1104.3333,2,1268
72,1,2,14,2914.6667,1,38808
51,1,1,16,20161.8333,1,130000
60,1,4,13,2172.8333,3,28000
47,1,1,12,1975.5833,1,50000
53,1,1,15,8467.0936,1,217000
88,1,2,12,896.6667,2,28056
75,1,2,12,1900.8166,1,49424
28,2,4,15,3274.8333,5,60000
36,1,1,15,4115.4167,3,66348
28,1,4,16,7951.9,1,43000
71,1,2,12,2933.6667,1,22376
59,1,1,12,6360.9,1,177000
28,1,4,15,3159.5,5,59000
75,2,1,11,2406,1,47733
26,1,4,13,5200.9833,1,15000
46,1,1,15,13666.0927,1,306000
26,1,4,15,2708.75,5,19515
88,1,2,12,4443.5,1,73036
29,2,2,11,1190.2,1,16000
88,2,4,12,1454.3333,2,19112
21,1,4,13,848.5,5,14000
26,1,4,16,4948.4166,1,74000
49,1,4,13,3296.75,3,83544
76,2,2,12,2249.6667,2,17208
47,1,1,15,4555.3333,1,99200
25,1,1,12,2490.8334,5,128000
65,1,2,13,2386.3333,3,48408
64,1,2,15,3104,1,66578
57,1,2,14,5037.25,1,108280
76,1,2,16,3907.3333,1,26620
75,1,2,15,6405,1,37901
58,1,4,13,2913.25,1,62343
62,1,4,11,1951,4,1658
24,1,4,15,1484.3333,5,0
70,1,2,14,1136.6667,2,17076
61,1,4,13,1872.6666,3,24000
51,1,1,16,6394.5833,1,150000
42,1,4,12,2258.85,1,34000
50,1,4,13,3834.5833,5,70200
88,1,2,15,1207.3333,3,0
22,1,4,12,2420,5,24000
63,1,2,13,2081.0166,5,65619
46,1,1,15,9180.0833,3,208208
48,1,4,11,2029,1,9000
49,1,1,15,5318.9833,1,181600
64,1,2,11,668.8333,2,1108
48,1,1,16,16039.8334,1,300953
29,1,2,13,2315.75,5,51600
43,1,4,12,3752.7666,1,0
65,1,1,16,6139.0833,1,119850
58,1,2,15,3621.5833,1,104400
69,1,4,13,1031.6667,2,15108
61,1,2,13,6321.4833,1,35000
54,1,4,11,2296.9,5,24000
72,1,2,12,3048.6667,2,36888
50,1,4,13,2736.8334,3,1600
88,2,4,13,4308.6667,2,15768
18,1,6,12,401.6667,5,0
72,1,5,11,2078.6667,3,10968
71,1,2,14,8820,1,30212
54,1,1,13,4922.1666,1,78400
33,1,4,15,1795.05,5,43000
23,1,4,15,4095.3333,1,0
33,1,4,13,3567.8334,5,35000
31,1,4,13,1964.8333,1,22800
32,1,1,11,3587.4667,1,64000
75,1,2,14,1992.8667,1,5000
60,1,1,12,5541.0833,2,82000
30,1,4,12,1603.25,5,35760
35,1,1,12,5804.9167,1,126001
73,1,2,15,2133.3333,1,25364
70,1,1,15,3520.3333,3,28056
34,1,4,16,3252.0167,1,0
53,1,1,12,5490.75,1,105000
62,1,1,16,5492.75,1,92200
27,1,4,16,3762.7333,5,1e+05
57,1,1,16,5401.95,3,55000
19,1,4,13,490.1667,5,4000
49,1,4,15,2616.3333,3,24645
77,1,2,11,962.3333,1,38016
51,1,1,15,6666.1667,1,180010
50,1,4,16,14742.1666,1,90000
53,1,4,10,1429.5666,5,24720
38,1,4,14,2559.5166,5,45001
56,1,1,16,6363.0833,1,342776
35,1,4,12,7404.9167,1,102500
69,1,1,13,2306.3333,3,22368
71,1,1,16,9288.75,1,83416
81,1,2,12,1945.1167,2,16008
88,1,4,12,6986.3333,2,7608
67,1,4,13,1754.75,2,21112
20,1,4,13,3555.7833,5,34000
47,1,5,12,579,3,9252
35,1,1,14,2493.4167,1,66300
32,1,4,13,2527.25,1,45000
65,1,4,15,4699,2,106000
57,1,1,14,9512.2927,1,472976
69,1,4,16,1575,3,10980
75,2,2,11,1049.6667,2,12255
34,1,1,12,3174.5,3,28000
64,1,2,15,4295.5833,1,562962
78,1,1,12,2287.4333,1,0
88,1,2,15,2650.3333,5,15396
67,1,2,10,2387.3333,2,50992
61,1,2,13,3186,1,120010
72,1,4,13,2516.3333,3,37008
82,1,4,16,7220,2,24277
45,1,1,15,7609.75,1,186000
70,1,2,16,4416,1,32148
80,1,2,16,20953,1,36818
39,1,1,15,2242,1,5500
60,1,1,12,3150.0833,5,45000
43,1,2,12,126.6667,3,0
47,1,2,15,12034.3927,3,0
32,1,4,16,9179,1,202200
24,1,4,13,1466.6667,1,0
19,1,4,13,2925.3333,5,12275
27,1,4,12,5048.1166,5,110000
69,1,2,13,767,3,0
59,1,4,11,2484.5833,4,23408
37,1,4,13,6083.7761,1,118500
88,1,4,12,1960,2,11352
60,1,2,14,6499.4167,1,88200
33,1,4,15,4172.3,1,0
88,2,2,10,855.6667,2,28056
61,1,1,15,8480.75,1,260000
32,1,1,13,3883.9167,1,135000
46,2,4,14,1283.3333,3,2160
51,1,1,13,1473.6667,1,30696
68,1,1,12,3450.6667,5,19608
68,1,2,13,6127.1666,2,44178
50,1,1,12,2349.9166,1,67800
32,1,1,15,4093.0001,5,38500
54,1,2,13,6210.9167,1,53000
81,1,1,16,4855.6667,2,49988
78,1,1,13,19056.9333,2,134884
27,1,4,13,2045.6167,5,34000
28,1,1,15,6668.5,1,100200
29,1,4,12,2312.2666,5,0
47,1,4,12,2588.9167,5,5174
54,1,2,16,5188.4167,1,150000
70,1,2,13,2015.3333,5,33216
33,1,4,11,3057.6334,1,79000
69,1,4,12,1249.6667,5,9672
37,1,1,13,4820.9333,5,103000
27,1,4,13,10361.8333,5,261916
61,1,4,15,787.3333,5,7008
88,1,2,12,1390,2,34008
73,1,2,12,3094.4166,1,3216
68,1,2,15,1991.5833,1,83508
69,1,1,15,8156.3333,1,164791
61,2,2,13,1709.4167,1,18000
31,1,4,15,4777.2167,1,73400
63,1,2,16,4389.5333,5,75000
67,1,4,15,6072.25,1,93355
35,1,1,14,4485.4166,1,70000
34,1,1,16,6843.5,1,130000
24,1,1,13,9632.4333,1,129000
88,1,2,15,3042.9167,4,28108
24,1,4,13,743.0833,5,18000
36,1,4,16,1832.3333,1,39400
48,1,1,12,4268.7333,3,98000
68,1,2,14,15382,3,28152
43,2,4,13,1943,3,9171
26,1,1,12,11169.2501,5,105000
63,1,2,13,17225.2499,1,310776
48,1,1,15,37103,1,159200
48,2,1,13,15503.9998,1,116000
63,1,4,12,3101.3501,5,7090
46,1,4,11,10777.9499,5,0
40,1,1,13,5744.7499,5,20228
30,1,1,12,34618.7502,1,112600
31,1,4,12,10130.25,1,50000
60,1,2,13,17946.0001,3,78800
88,1,2,15,17213,1,85616
51,1,1,13,23097.25,3,86200
41,2,4,12,9924.25,5,42000
62,1,1,13,6744,1,46500
58,1,1,15,10000.7501,5,92234
65,1,2,14,40836,1,26904
42,1,4,14,17515.75,1,78000
59,1,1,15,19045.6281,1,187000
44,1,4,13,19897.5001,4,59000
42,1,1,15,15904.8498,1,98000
72,1,2,16,18050.5001,1,60808
50,1,1,12,27005.9501,1,0
41,1,1,13,26300.9999,1,146620
36,1,2,15,5766.6001,1,0
66,2,2,13,18960.2501,1,90368
49,1,1,15,20410.7499,3,85000
32,1,4,11,7349.5,5,18000
71,1,4,12,8335,2,21948
48,1,1,16,43265.9499,1,0
82,1,2,12,2742,2,16200
24,1,4,15,17670.7501,1,47500
46,1,1,16,68255.3781,1,467776
27,1,4,15,10446.75,5,110000
64,1,4,12,7795.7499,1,20120
43,1,4,12,5145.75,5,25856
48,1,4,13,6291.3001,5,24000
26,1,4,16,5437.6499,5,34005
59,1,1,13,13149.7501,1,82844
82,1,1,16,15846.25,1,55916
78,1,2,12,14764,1,30370
56,1,1,15,81924.5,1,432926
27,1,5,13,8786.9499,1,0
19,1,6,13,1491,5,0
67,1,1,16,36742.7501,1,117864
26,1,2,13,12722.2499,1,42000
48,1,4,12,5998.0001,3,15000
29,1,4,12,4127,5,10368
32,1,5,11,3939,3,0
55,1,1,12,9058.7501,5,43000
71,1,4,13,3890.6499,3,27623
36,1,1,13,9855.15,1,77000
76,1,1,16,8353.0001,2,29740
53,2,1,12,57833.2999,1,69000
26,1,1,13,5913.5002,5,47000
27,1,5,15,11823.6281,5,133000
61,1,4,14,8523.5,3,44000
62,1,2,12,6546.5,5,10810
60,1,1,13,66379,1,22712
23,1,4,15,10798.9001,5,0
40,1,4,13,8148,3,25912
33,1,4,11,6684.5,1,4000
40,1,1,14,69870.8782,1,44668
80,1,2,12,9506,1,32016
63,1,2,15,9161.2501,3,65000
46,1,2,15,19832.75,1,69500
67,1,4,13,9392.9999,1,79788
30,1,4,12,2690,3,1
64,1,2,14,9436,1,67856
50,1,1,0,6055.75,1,30000
55,1,5,14,10480.6281,5,0
25,1,4,15,7767.9999,1,48000
71,1,2,12,4355.5,5,1608
75,2,2,11,3378,2,21008
19,1,4,12,10114.3,5,41100
73,1,4,14,24951.0001,1,88287
31,1,4,13,12880.6281,1,4800
74,1,2,15,9243,1,32573
20,1,4,13,3624.0001,5,7000
34,1,4,11,12542.9501,1,0
28,1,4,15,22373.0001,5,175000
37,1,1,13,60864.7499,1,156560
62,2,1,12,8555.4999,1,24000
22,1,4,15,11926,5,14000
31,1,2,15,7936.5001,1,26700
62,1,2,13,2652,3,2100
63,1,4,12,4716.2501,5,25000
72,1,1,12,8786,1,39440
44,1,2,14,20194,1,105400
46,1,1,12,20694,1,120000
75,1,1,15,9746,1,62016
33,1,4,14,19369.4999,5,1e+05
57,1,4,10,4966,1,1768
69,1,2,12,10430,1,45745
59,1,1,15,19242.4001,1,150000
38,1,1,15,17083.2501,1,90000
22,1,4,13,6443,5,32000
32,1,4,14,7434.7501,1,93200
62,2,2,15,9990.9999,1,16618
61,1,4,12,4239,5,1980
21,1,4,12,18639.7499,1,80448
74,1,4,13,6745,2,11266
37,1,4,16,13049.5,5,30350
88,1,2,10,6120,2,26076
64,1,2,12,23229,1,114295
51,1,4,14,9125,3,13578
18,1,4,13,2369.5501,5,2000
46,1,1,16,23188.1282,1,250000
26,1,2,11,16326.75,4,62070
26,1,4,12,11604.3499,1,34000
63,1,2,13,10012.9999,2,40248
65,1,2,11,2399.5,2,950
70,1,2,13,10582,1,69348
66,1,2,15,20962.3281,3,225000
40,1,4,16,15331.5,5,45008
73,1,4,12,7289,1,13800
62,1,1,15,12550.0001,1,1200
34,1,1,16,12033.0001,5,175000
62,1,1,15,16683.4999,3,160600
71,1,2,11,28214,2,43608
64,1,4,15,13438.2501,5,65000
60,1,1,16,15474.0001,1,107216
42,1,1,16,17486,5,80200
23,1,4,12,8843.5499,1,24000
73,1,1,15,11283,1,3216
44,1,4,12,14563.6281,3,75000
72,1,4,16,6703,2,26652
71,1,2,12,8174,2,1608
33,1,4,16,7003.2499,3,55000
70,1,2,12,8698,1,69620
52,1,1,13,25991.75,1,195000
51,1,4,11,7399,1,32580
73,1,2,14,13320,1,37608
65,1,4,15,13530.8001,1,0
63,1,2,13,21376.2282,1,0
40,1,4,13,51986.2281,1,75000
34,1,4,13,16696.7499,1,112000
65,1,2,13,16115,3,112150
21,1,4,12,5935.5001,5,11000
43,1,4,12,22927.6,1,130000
40,1,4,12,18878.75,1,62000
28,1,1,12,10822.15,5,58000
33,1,4,13,13317.1498,1,43000
27,1,1,12,5811.95,5,2148
57,1,2,12,6520,1,73550
58,1,2,15,10102.75,1,30000
61,1,4,12,3382,1,13896
50,1,1,14,6323.25,3,40512
53,1,2,12,10143.5,1,40000
47,1,4,15,8633.9999,1,34000
55,1,1,14,28297.2501,1,387876
62,1,4,13,9792.2501,3,19200
35,1,4,16,17141.6281,3,75000
43,1,1,13,15623.7501,1,75010
37,1,4,12,13919.25,3,25000
74,1,1,15,7061.25,5,16000
45,1,1,0,3455.3,5,34000
33,1,1,12,15263.7501,1,143000
22,1,4,13,5676,5,8004
24,1,1,14,7286,1,40050
19,1,4,13,105,5,4500
56,1,4,13,9860.0001,3,27244
70,1,4,16,5551.55,1,17001
78,2,4,16,3946.5,5,13108
63,1,2,12,13621.2501,1,95200
39,1,1,15,16971.5001,1,322781
43,1,1,16,24681.2499,1,220000
58,1,1,12,8675.0501,3,0
59,1,2,12,13682.5002,1,79800
75,1,4,12,8749,2,16932
88,1,2,12,3666,1,0
64,1,2,15,15484,1,47608
43,1,4,10,12386.2501,5,56400
58,1,2,12,25550.5,2,60000
71,1,2,16,20229.4283,1,113000
81,1,2,12,12519,1,35472
88,1,2,15,13930,1,83888
58,1,1,15,31961.2,1,175200
55,1,1,12,15145.5001,3,35000
35,1,1,13,10272.35,1,0
42,1,4,11,11478.7499,1,60000
46,1,2,14,38047.0001,1,161500
82,1,1,13,4451.5,1,30408
34,1,1,16,14540.2501,5,105000
27,1,4,15,9944.2501,5,58300
66,1,2,12,8545,2,1608
71,2,2,15,7947,2,200
37,1,5,12,3631.25,1,50000
61,1,2,15,18394.9502,4,80000
59,1,2,12,16537.8781,1,174200
67,1,2,12,5554.4999,1,31640
60,1,1,13,17307.0002,5,96500
58,1,2,14,8257.7501,1,0
71,1,2,13,12616.5501,1,74000
34,1,4,11,9700.5,5,23768
79,1,4,15,4400,2,1600
25,1,2,13,3670.7001,2,0
30,1,4,13,9740.75,5,62000
52,1,1,16,13646.5,1,105440
70,1,4,10,16237.15,2,1
59,1,1,12,17319.2501,1,139000
44,1,2,13,17789.6501,1,0
63,1,1,13,18317.75,3,123677
47,1,1,16,42328.8784,1,367176
66,1,1,12,11259.4999,1,71874
25,1,1,13,33674,1,72000
41,1,4,10,6736.5001,1,32160
51,1,1,13,15943.25,1,63000
38,1,4,12,9619.8001,3,25200
37,1,4,16,36395.5782,1,205000
74,1,2,11,8980,2,9984
38,1,1,15,29855.4999,1,170200
50,1,4,10,4796.4501,5,8700
60,2,2,16,40634.5001,1,353808
41,1,4,12,4773.2999,5,0
68,1,1,15,26273,1,104917
42,1,1,12,13560.0001,5,135000
74,1,4,12,2821,3,7884
63,1,2,12,21601,1,41473
78,1,2,13,15406,1,15076
50,1,4,12,7569.0001,1,29120
42,1,1,14,7987.5,4,30000
88,1,2,11,4427,2,17408
88,1,2,12,2971,2,10302
71,1,4,13,8812.2,3,57076
43,1,2,12,12053.5001,1,10550
45,1,4,12,34369.5001,1,131800
30,1,4,11,7338.8499,1,58000
88,1,4,11,7279,2,28736
71,1,2,16,11647,1,88216
75,1,1,12,17261,2,19608
88,1,2,14,5742,1,51016
57,1,1,0,25789.7783,1,231000
35,1,2,14,11451.25,5,2386
28,1,4,13,4714.5,1,2280
58,1,1,12,7921.5002,1,41008
68,1,2,12,20566.5001,1,88280
60,1,1,16,10930.0001,5,150000
30,1,4,13,6481,5,40000
24,1,4,15,38738.4999,5,48000
67,1,2,13,11942,1,66428
21,1,4,13,14809.9001,5,7000
66,2,2,14,4154,1,3216
82,1,2,16,12522,1,31016
33,1,4,16,9197.5001,5,115200
67,1,2,12,6632.85,5,0
47,1,1,16,23299.0999,2,46948
70,1,1,16,22679.2562,1,0
88,2,2,12,4816,2,6558
69,1,1,15,13418.85,1,75200
51,1,5,14,7453.9,5,26440
81,1,2,13,18353,1,12816
42,1,4,13,10010.2001,5,53930
39,1,4,13,10253.1499,1,51000
71,1,1,15,13665.4999,1,25900
23,1,2,15,20983.0999,5,12000
76,1,2,12,6645,1,31992
63,1,1,14,14892.85,1,21972
18,1,6,13,1570.7501,5,5000
40,1,1,13,63698.8999,1,157000
56,1,1,14,16944.0002,1,298035
36,1,1,16,51968.7561,1,492776
39,1,1,16,23659.6282,1,302776
34,1,1,15,29031.9999,1,140115
74,1,1,13,5289.9999,1,4604
30,1,4,14,47685.15,5,0
50,1,1,10,6260.7501,1,53000
55,1,1,14,16774,1,72000
18,1,6,13,1475,5,0
80,1,2,13,17200,1,212016
61,1,2,12,31791.45,1,7200
67,1,2,16,25653.7501,1,96894
66,1,2,16,14887,1,48816
49,1,1,16,18666.75,1,160000
66,1,2,16,55042,5,11140
88,2,2,12,4601,2,24432
66,2,2,16,7710.7,2,34000
73,1,2,12,20410.1499,2,0
75,2,2,12,12532,1,22008
41,1,4,16,16306.75,3,38000
31,1,4,15,12368.0001,1,95500
88,1,2,12,4537,2,17284
42,1,4,10,24558,1,40000
60,1,2,14,15574.75,3,30025
32,1,5,12,10682.4999,2,600
68,1,1,12,5866,1,2000
65,1,2,15,5524.75,3,22770
49,1,1,15,22738,1,179500
61,1,2,15,64742.4089,1,562776
67,1,4,10,12713,2,9600
38,1,1,16,12247.7001,1,85808
77,1,4,12,2898,4,900
42,1,1,15,19888.7501,3,75000
45,1,1,12,21673,1,99000
41,1,4,15,8665.15,1,0
88,1,2,13,7215,2,23740
37,1,1,14,23346.7501,1,235000
70,2,2,15,11775,1,34803
49,1,4,12,7231.9999,3,24560
59,1,1,15,53068.0001,1,209585
22,1,4,12,11541.7,1,76500
28,1,4,11,9188.4999,1,2075
70,1,1,12,11197,3,3216
74,1,2,12,7878,1,10816
41,1,2,13,13095.1501,1,30500
23,1,4,13,5932,5,0
43,1,1,13,42687.8501,4,92800
28,1,4,15,15424.1501,5,59000
88,1,2,13,6318,2,5000
88,1,2,12,6561.75,2,24792
58,1,4,14,3428.2,3,8980
56,1,1,12,15820.3499,3,300
40,2,4,11,9837.7499,3,34000
32,1,4,11,9506.25,1,45000
57,1,4,16,46176.6282,1,302776
36,1,4,12,6816,3,40000
88,1,4,12,11840,5,4969
67,1,2,13,4868.5,1,1608
66,1,2,12,8014,3,19175
46,1,1,12,13040.3499,1,112000
65,1,1,13,9717.55,1,0
88,1,4,16,15049.9999,2,1352
25,1,4,13,4895.0001,5,23000
28,1,4,15,22203.8281,5,70000
74,1,2,12,8336,1,3216
55,1,4,15,12089.2501,2,60000
59,1,1,15,9471,1,0
62,1,1,11,4251,2,14076
34,1,4,13,31102.25,5,154000
51,1,4,12,13545.05,1,38000
58,1,2,14,10530.55,2,24680
53,2,2,10,8838.6999,1,113000
24,1,1,12,12918.25,5,7000
70,1,2,16,16847,1,99012
49,1,4,16,6963,1,24016
78,1,4,12,2801,3,14568
61,1,2,12,6115.2999,3,0
41,1,4,16,19625.9999,3,88476
49,1,1,12,18978.6281,1,156000
59,1,4,13,20006.628,5,187500
46,1,1,15,10400.15,2,39000
40,1,4,12,12445.4501,4,64300
75,2,2,12,8238.8001,1,50719
31,1,4,15,24879.7499,1,402776
78,1,2,13,29253,2,35008
82,1,2,12,3426.5501,2,22208
59,1,2,12,11295.0001,1,39000
28,1,1,15,14782.1502,1,58000
77,1,2,14,9197,1,32200
62,1,2,12,10331,1,0
33,2,1,15,21840.75,1,115008
49,1,2,12,3837,1,0
60,1,1,13,5655,1,2569
44,1,1,16,26576,1,307776
51,1,2,15,21900.6281,1,150000
53,1,1,14,37595.2999,1,165700
72,1,2,12,8644,1,12968
39,1,1,13,7219.75,1,76001
61,1,2,12,5705,5,40000
59,1,2,16,36754.3283,1,91608
41,1,4,16,23668,1,120000
39,1,4,15,14717.6281,1,88000
45,1,1,11,20047.6281,3,108000
47,1,4,15,2580.4001,3,24000
48,1,4,12,9293,2,0
45,1,1,16,16382.8781,1,1e+05
35,1,4,11,4689.0501,5,16200
47,1,4,15,10688.5,5,154000
30,2,1,11,4797.7501,5,29000
69,1,2,12,5916,1,28280
57,1,4,12,15442.95,3,119601
20,1,4,13,13869,5,8000
37,2,1,13,11379.5001,1,26790
54,1,1,15,29323.7282,1,0
35,1,1,16,18116.8783,1,450376
63,2,2,13,9020.6501,1,88160
69,1,1,16,7279,2,20808
29,1,4,15,11959.0001,5,47000
31,1,4,12,7074.7499,5,47320
72,1,2,15,5947,3,54408
29,1,1,15,9717.9999,5,72800
33,1,2,16,16813.15,5,80000
79,1,4,12,4547,3,13008
46,1,4,12,13096.75,2,73600
56,1,4,14,4715.2501,3,4190
39,1,1,14,13568,1,120200
43,1,1,12,6654.0001,3,16372
88,1,2,10,3317,2,10980
25,1,4,15,10211,5,8160
74,1,2,12,9238.75,1,22048
81,1,2,12,4141,5,16800
69,1,1,12,17467.4001,3,0
64,2,4,16,14156.75,1,119128
47,1,1,12,9353.4999,5,71200
72,1,1,12,9458,1,33134
62,1,2,12,7622,2,18048
43,1,1,0,18704.1999,1,137200
77,1,2,16,5320,1,0
36,1,5,13,12318.9999,1,2400
57,1,1,13,20723.5,1,193155
76,1,2,13,12052,1,4348
35,1,4,14,17008.7502,1,129800
52,1,1,13,14997.5001,3,95291
59,2,1,12,15461.2501,1,49200
36,1,2,15,30301.5,1,1e+05
56,1,5,12,6248,3,3400
88,1,2,15,4585,2,26808
27,1,4,14,6989.8999,5,17000
31,1,4,13,3848.5,5,21200
27,1,1,15,12503.1501,1,77000
49,1,4,15,9782.5,4,52000
63,1,2,15,7594,1,61408
63,1,4,11,12521,1,35014
60,1,2,12,20478.2498,1,118210
22,1,4,14,5762.9999,5,3500
60,1,1,12,21072.9999,1,138300
22,1,4,13,5494.7501,5,0
59,1,5,12,7005,3,21200
83,1,4,13,18767,2,33300
47,1,1,16,19086.1001,1,84996
68,1,2,13,12926.7501,1,92556
55,1,4,12,12737,2,17678
88,1,2,13,5388,2,14078
64,1,2,16,58307.75,1,265500
60,1,2,13,9080.25,1,77000
79,1,1,11,5352.5,2,19872
42,1,1,16,28356.0001,1,162000
33,1,4,15,17131.9999,1,75000
50,1,4,12,10162.0001,2,23985
37,1,1,16,23735.7502,5,125000
39,1,4,15,54725.25,1,159000
30,1,4,13,19685.6281,5,120000
34,1,1,14,19105,1,108000
68,1,1,15,13133.6501,1,86000
59,1,2,13,23892.8999,1,0
48,1,4,12,3587.9499,5,12648
48,1,1,16,19007.5999,1,150000
51,1,1,15,32474.5002,1,139000
41,1,4,11,3875,5,0
57,1,4,13,2850,3,1100
25,1,1,13,24158.5,1,32000
65,2,2,12,6703.5,2,21408
46,1,1,15,28514.1502,5,100100
50,1,4,12,4637.9001,3,46097
50,1,1,12,31680.2501,1,53830
66,1,4,13,9693.0001,3,31548
68,1,2,13,35164,1,32688
88,1,2,10,5803.5,1,23736
78,2,2,12,8844,3,3216
33,1,4,10,23738.2501,5,39350
81,1,2,16,8991.9,1,36276
41,1,1,13,13127.2501,1,121000
55,1,1,16,13192.7499,1,92000
53,1,1,16,17195.6281,1,150000
28,1,1,15,7934.4999,1,90000
60,1,4,16,5012.7,5,0
61,1,4,13,5334,2,17076
67,1,2,16,14428,1,85932
35,1,4,10,12424.7501,4,31200
48,1,1,12,15835.4501,3,102000
26,1,2,14,11760.4999,5,143608
36,1,1,16,10894.5001,1,221035
53,1,1,11,11710.6281,3,120000
57,1,4,13,10083.9501,4,24000
19,1,4,13,3488.9499,5,0
59,1,2,16,47065,2,93780
51,1,1,15,54686.545,3,480676
78,1,4,15,11063,2,22306
61,1,6,15,1187,5,4334
56,2,2,12,88068,1,132000
33,1,1,16,36117.2502,1,218200
40,1,1,15,19282.05,1,84380
76,1,2,11,11370.7501,1,71044
36,1,4,12,11131.0001,1,52356
38,1,4,16,15343.628,5,170450
36,1,1,13,13806.3782,1,104000
28,1,4,14,9656.7499,5,30550
40,1,1,16,22302,1,142030
30,1,4,13,7521,5,40200
65,1,1,12,8052,1,34448
36,1,1,16,11947.3498,1,85000
72,1,4,12,6938,5,26910
43,1,4,16,14703.7498,5,317776
18,1,6,12,5303,5,0
30,1,4,14,10533.9999,1,86700
48,1,1,13,11182.2501,1,97000
83,1,1,16,16369,1,63316
77,1,2,12,8263,1,66008
76,1,2,12,25269,1,35448
36,1,2,14,19798,1,166500
82,1,4,12,4173,2,14040
22,1,4,15,8299.75,5,26500
21,1,4,12,15430,5,0
48,1,2,15,10066.8001,1,200
50,1,1,12,19726.5001,1,131000
50,1,4,16,21325.9,3,43000
37,1,1,15,23632.55,1,0
74,1,2,12,4946,3,13008
49,1,1,15,30622.75,1,150000
46,1,1,15,10077.25,1,50000
78,1,1,16,52653.7562,1,594398
51,1,4,14,29854.628,3,191000
22,1,5,12,948.25,5,3522
25,1,4,15,9979.4999,1,31267
50,1,1,13,56102.6281,1,145320
58,1,2,11,6518.7,1,26000
18,1,4,13,5414.7501,5,2556
59,1,4,12,6385,3,0
72,1,2,16,14655.4999,1,35306
88,1,4,10,2948,2,12396
